segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
56,998.344537815126,3.753613445378135,32.99731092436977,22.68907563025209,29143.1463323808,29143.1463323808,29143.1463323808
56,998.5966386554621,4.509915966386387,31.736806722689348,23.19327731092426,29155.4920252933,29155.4920252933,29155.4920252933
56,998.8487394957983,5.266218487394981,30.476302521008364,23.697478991596654,29167.74450423787,29167.74450423787,29167.74450423787
56,999.1008403361344,6.022521008403232,29.21579831932794,24.20168067226882,29179.903769214496,29179.903769214496,29179.903769214496
56,999.3529411764706,6.778823529411824,27.955294117646957,24.705882352941217,29191.969820223185,29191.969820223185,29191.969820223185
56,999.6050420168067,7.535126050420075,26.694789915966535,25.210084033613384,29203.942657263928,29203.942657263928,29203.942657263928
56,999.8571428571429,8.291428571428668,25.43428571428555,25.43428571428555,29215.822280336735,29215.822280336735,29215.822280336735
56,1000.109243697479,9.04773109243692,24.173781512605135,24.173781512605135,29227.6086894416,29227.6086894416,29227.6086894416
56,1000.3613445378152,9.804033613445512,22.913277310924144,22.913277310924144,29239.301884578526,29239.301884578526,29239.301884578526
56,1000.6134453781513,10.560336134453763,21.65277310924373,21.65277310924373,29250.90186574751,29250.90186574751,29250.90186574751
56,1000.8655462184875,11.316638655462357,20.392268907562737,20.392268907562737,29262.408632948558,29262.408632948558,29262.408632948558
56,1001.1176470588235,12.072941176470609,19.13176470588232,19.13176470588232,29273.822186181664,29273.822186181664,29273.822186181664
56,1001.3697478991596,12.82924369747886,17.8712605042019,17.8712605042019,29285.142525446823,29285.142525446823,29285.142525446823
56,1001.6218487394958,13.585546218487453,16.61075630252091,16.61075630252091,29296.36965074405,29296.36965074405,29296.36965074405
56,1001.8739495798319,14.341848739495704,15.350252100840494,15.350252100840494,29307.503562073332,29307.503562073332,29307.503562073332
57,1002.0,14.719999999999999,14.719999999999999,14.719999999999999,29722.96,29722.96,29722.96
57,1002.2689075630252,13.375462184873953,15.526722689075626,15.257815126050417,29728.50040625515,29728.924633380353,29728.871604989705
57,1002.5378151260504,12.03092436974791,16.333445378151254,15.795630252100835,29733.510528603798,29735.20743710461,29734.99532354201
57,1002.8067226890756,10.686386554621862,17.14016806722688,16.333445378151254,29737.990367045943,29741.80841117277,29741.331155656917
57,1003.0756302521008,9.341848739495816,17.946890756302512,16.871260504201672,29741.939921581583,29748.727555584832,29747.879101334423
57,1003.344537815126,7.9973109243697715,18.753613445378136,17.40907563025209,29745.35919221072,29755.964870340795,29754.639160574534
57,1003.6134453781513,6.652773109243727,19.560336134453763,17.946890756302512,29748.24817893335,29763.52035544066,29761.61133337725
57,1003.8823529411765,5.30823529411768,20.36705882352939,18.484705882352927,29750.60688174948,29771.39401088443,29768.795619742563
57,1004.1512605042017,3.9636974789916346,21.173781512605018,19.022521008403345,29752.435300659105,29779.585836672097,29776.192019670478
57,1004.4201680672269,2.619159663865588,21.98050420168065,19.560336134453763,29753.733435662227,29788.095832803672,29783.800533160993
